user_id,book_title,rating
user_289,Wuthering Heights,3
user_154,To Kill a Mockingbird,3
user_15,Foundation,3
user_344,The Left Hand of Darkness,4
user_346,The Road,4
user_249,The Girl with the Dragon Tattoo,4
user_345,Mistborn,2
user_365,Moby-Dick,4
user_330,Wuthering Heights,4
user_197,Foundation,4
user_273,The Da Vinci Code,4
user_57,Dune,4
user_336,Dune,5
user_220,The Midnight Library,3
user_27,Ender's Game,3
user_274,A Brief History of Time,2
user_324,The Silence of the Lambs,4
user_183,War and Peace,3
user_395,Circe,4
user_87,The Midnight Library,3
user_186,Beloved,5
user_297,Neuromancer,4
user_260,War and Peace,5
user_328,Moby-Dick,3
user_152,Rebecca,4
user_198,The Hound of the Baskervilles,4
user_299,The Girl with the Dragon Tattoo,4
user_192,Where the Crawdads Sing,5
user_76,The Midnight Library,3
user_15,Moby-Dick,5
user_321,Anna Karenina,2
user_329,The Girl with the Dragon Tattoo,5
user_95,Normal People,3
user_88,The Girl with the Dragon Tattoo,4
user_308,A Game of Thrones,5
user_22,The Name of the Wind,4
user_21,The Night Circus,3
user_13,Neuromancer,3
user_387,Great Expectations,3
user_394,The Left Hand of Darkness,5
user_20,And Then There Were None,2
user_183,Moby-Dick,4
user_111,The Silence of the Lambs,4
user_168,The Road,4
user_307,Foundation,4
user_359,Jane Eyre,4
user_337,Circe,3
user_59,The Hound of the Baskervilles,4
user_233,A Little Life,3
user_180,The Night Circus,3
user_62,Gone Girl,3
user_11,The Great Gatsby,3
user_348,Into Thin Air,3
user_56,War and Peace,3
user_225,The Great Gatsby,4
user_377,The Left Hand of Darkness,4
user_248,The Silence of the Lambs,3
user_210,Foundation,3
user_136,The Midnight Library,3
user_102,Where the Crawdads Sing,4
user_297,Circe,4
user_199,A Little Life,4
user_306,War and Peace,4
user_267,To Kill a Mockingbird,5
user_69,Never Let Me Go,5
user_263,And Then There Were None,3
user_63,The Great Gatsby,3
user_387,Anna Karenina,3
user_185,The Midnight Library,3
user_245,The Da Vinci Code,4
user_320,The Name of the Wind,4
user_336,Where the Crawdads Sing,5
user_280,Sapiens,4
user_316,Sapiens,3
user_165,The Hound of the Baskervilles,4
user_371,Educated,4
user_236,The Hobbit,5
user_186,"Thinking, Fast and Slow",4
user_19,Moby-Dick,4
user_101,Great Expectations,3
user_11,Rebecca,4
user_137,A Game of Thrones,5
user_2,And Then There Were None,3
user_192,The Wright Brothers,4
user_92,Where the Crawdads Sing,5
user_23,"Guns, Germs, and Steel",3
user_264,A Game of Thrones,4
user_287,Rebecca,5
user_215,The Silence of the Lambs,4
user_390,The Kite Runner,3
user_5,Great Expectations,2
user_244,Great Expectations,3
user_359,Normal People,3
user_181,The Road,4
user_338,The Immortal Life of Henrietta Lacks,4
user_171,The Silence of the Lambs,4
user_343,Sapiens,3
user_399,Dune,4
user_380,The Name of the Wind,3
user_139,The Kite Runner,4
user_313,Neuromancer,4
user_147,Pride and Prejudice,4
user_7,A Brief History of Time,3
user_185,Great Expectations,3
user_41,The Great Gatsby,3
user_122,Ender's Game,4
user_250,Gone Girl,2
user_184,The Kite Runner,3
user_344,Ender's Game,3
user_225,"Guns, Germs, and Steel",3
user_199,The Da Vinci Code,4
user_325,Gone Girl,4
user_388,Where the Crawdads Sing,4
user_236,The Immortal Life of Henrietta Lacks,4
user_117,Foundation,3
user_102,War and Peace,5
user_220,Gone Girl,3
user_239,The Hound of the Baskervilles,3
user_325,The Road,5
user_198,Sapiens,3
user_257,The Immortal Life of Henrietta Lacks,3
user_337,Crime and Punishment,3
user_268,Ender's Game,3
user_235,Rebecca,2
user_194,To Kill a Mockingbird,4
user_111,Into Thin Air,3
user_69,Educated,3
user_86,Great Expectations,3
user_14,The Hound of the Baskervilles,4
user_341,The Da Vinci Code,3
user_289,Never Let Me Go,3
user_226,The Silence of the Lambs,4
user_100,Neuromancer,3
user_126,"Thinking, Fast and Slow",2
user_50,In Cold Blood,5
user_181,The Girl with the Dragon Tattoo,4
user_345,The Silence of the Lambs,4
user_37,Gone Girl,4
user_282,War and Peace,4
user_316,The Kite Runner,3
user_213,The Great Gatsby,2
user_106,The Left Hand of Darkness,5
user_146,The Girl with the Dragon Tattoo,4
user_6,The Da Vinci Code,3
user_278,The Name of the Wind,3
user_176,A Game of Thrones,5
user_338,And Then There Were None,3
user_304,The Silence of the Lambs,4
user_381,Ender's Game,4
user_337,The Da Vinci Code,4
user_65,The Left Hand of Darkness,4
user_142,Mistborn,4
user_75,Anna Karenina,3
user_361,The Kite Runner,5
user_166,Great Expectations,2
user_41,Crime and Punishment,4
user_219,The Wright Brothers,3
user_231,The Midnight Library,3
user_236,The Great Gatsby,3
user_32,The Left Hand of Darkness,4
user_76,Circe,4
user_284,Gone Girl,4
user_222,The Name of the Wind,3
user_265,Ender's Game,4
user_261,Great Expectations,4
user_37,Crime and Punishment,3
user_302,A Little Life,3
user_270,The Da Vinci Code,3
user_105,Normal People,2
user_5,The Left Hand of Darkness,4
user_331,Crime and Punishment,3
user_264,Dune,4
user_381,The Kite Runner,3
user_360,The Wright Brothers,5
user_5,Never Let Me Go,4
user_236,Anna Karenina,4
user_25,Gone Girl,4
user_190,Circe,4
user_53,The Midnight Library,4
user_372,"Thinking, Fast and Slow",3
user_149,Educated,4
user_168,To Kill a Mockingbird,4
user_29,The Fellowship of the Ring,4
user_353,A Game of Thrones,5
user_134,Ender's Game,3
user_367,Moby-Dick,4
user_250,Where the Crawdads Sing,3
user_211,War and Peace,4
user_111,"Thinking, Fast and Slow",3
user_223,The Left Hand of Darkness,5
user_293,"Guns, Germs, and Steel",3
user_334,Rebecca,4
user_1,A Brief History of Time,5
user_21,A Brief History of Time,3
user_26,The Road,3
user_14,Never Let Me Go,5
user_217,The Night Circus,3
user_254,Foundation,3
user_91,Anna Karenina,4
user_302,Moby-Dick,5
user_106,The Immortal Life of Henrietta Lacks,3
user_139,The Midnight Library,3
user_332,The Kite Runner,3
user_188,The Midnight Library,3
user_62,Where the Crawdads Sing,4
user_199,The Night Circus,3
user_285,The Midnight Library,4
user_393,Dune,4
user_305,The Name of the Wind,5
user_219,The Road,3
user_292,And Then There Were None,3
user_44,The Hobbit,5
user_20,Foundation,3
user_371,Gone Girl,3
user_104,Anna Karenina,3
user_227,"Guns, Germs, and Steel",3
user_383,The Night Circus,2
user_385,The Night Circus,4
user_347,A Little Life,4
user_68,A Game of Thrones,4
user_268,The Fellowship of the Ring,4
user_353,A Little Life,3
user_26,Great Expectations,2
user_144,The Silence of the Lambs,4
user_347,The Hobbit,5
user_44,Normal People,4
user_317,Into Thin Air,3
user_260,The Road,3
user_12,Never Let Me Go,5
user_232,The Great Gatsby,3
user_109,To Kill a Mockingbird,3
user_55,The Great Gatsby,3
user_212,In Cold Blood,3
user_46,Sapiens,3
user_18,Great Expectations,3
user_3,The Midnight Library,3
user_260,"Thinking, Fast and Slow",4
user_104,The Left Hand of Darkness,5
user_364,Educated,2
user_144,The Hound of the Baskervilles,4
user_135,The Name of the Wind,5
user_332,A Brief History of Time,4
user_346,A Little Life,2
user_141,The Kite Runner,2
user_264,Moby-Dick,4
user_216,The Da Vinci Code,3
user_20,The Midnight Library,2
user_310,Anna Karenina,4
user_352,And Then There Were None,3
user_102,Normal People,3
user_234,Moby-Dick,5
user_133,Educated,3
user_351,The Wright Brothers,4
user_194,Jane Eyre,5
user_237,Moby-Dick,4
user_72,Sapiens,3
user_120,Jane Eyre,4
user_13,Rebecca,2
user_254,The Girl with the Dragon Tattoo,4
user_45,Where the Crawdads Sing,4
user_201,Dune,5
user_203,The Girl with the Dragon Tattoo,5
user_334,Neuromancer,3
user_176,War and Peace,3
user_249,Anna Karenina,3
user_275,Ender's Game,4
user_149,Dune,4
user_217,Neuromancer,3
user_263,The Da Vinci Code,3
user_53,Anna Karenina,5
user_279,Crime and Punishment,3
user_217,The Great Gatsby,3
user_189,In Cold Blood,4
user_140,The Wright Brothers,4
user_52,Neuromancer,3
user_117,The Midnight Library,3
user_390,Moby-Dick,4
user_297,Wuthering Heights,3
user_56,"Thinking, Fast and Slow",2
user_387,The Name of the Wind,4
user_6,Where the Crawdads Sing,4
user_190,Where the Crawdads Sing,4
user_361,The Girl with the Dragon Tattoo,5
user_31,The Left Hand of Darkness,5
user_214,To Kill a Mockingbird,4
user_201,In Cold Blood,5
user_67,Circe,4
user_340,The Great Gatsby,4
user_53,Rebecca,3
user_93,Normal People,4
user_105,The Great Gatsby,3
user_120,In Cold Blood,5
user_13,Never Let Me Go,3
user_51,Where the Crawdads Sing,4
user_81,Wuthering Heights,3
user_279,Great Expectations,3
user_91,The Night Circus,3
user_255,A Game of Thrones,5
user_382,The Hobbit,5
user_360,The Da Vinci Code,4
user_130,Crime and Punishment,3
user_55,Neuromancer,4
user_279,The Immortal Life of Henrietta Lacks,3
user_320,Pride and Prejudice,3
user_323,Great Expectations,2
user_336,The Name of the Wind,4
user_376,Ender's Game,4
user_306,The Fellowship of the Ring,4
user_250,A Brief History of Time,2
user_141,Gone Girl,3
user_50,Where the Crawdads Sing,3
user_65,Never Let Me Go,5
user_342,The Name of the Wind,4
user_275,The Night Circus,3
user_191,Beloved,4
user_10,The Night Circus,3
user_27,Foundation,4
user_363,And Then There Were None,4
user_346,The Silence of the Lambs,4
user_144,A Brief History of Time,3
user_134,The Road,5
user_342,Into Thin Air,5
user_35,The Left Hand of Darkness,5
user_357,Normal People,3
user_163,Mistborn,3
user_118,Into Thin Air,4
user_106,Circe,4
user_240,Gone Girl,3
user_55,In Cold Blood,5
user_337,A Little Life,2
user_394,Jane Eyre,4
user_32,The Immortal Life of Henrietta Lacks,4
user_14,Mistborn,3
user_4,The Girl with the Dragon Tattoo,4
user_56,To Kill a Mockingbird,3
user_55,The Hobbit,5
user_317,The Hound of the Baskervilles,4
user_300,Beloved,5
user_93,The Name of the Wind,4
user_258,The Wright Brothers,4
user_274,Into Thin Air,3
user_128,The Road,4
user_208,The Fellowship of the Ring,4
user_135,To Kill a Mockingbird,5
user_204,The Da Vinci Code,5
user_336,In Cold Blood,5
user_339,Anna Karenina,4
user_396,Mistborn,3
user_378,"Thinking, Fast and Slow",3
user_48,Beloved,4
user_123,Circe,3
user_30,Where the Crawdads Sing,4
user_178,Where the Crawdads Sing,5
user_107,Rebecca,3
user_246,War and Peace,4
user_273,The Kite Runner,4
user_90,Circe,5
user_179,"Thinking, Fast and Slow",4
user_96,To Kill a Mockingbird,3
user_101,The Wright Brothers,3
user_3,The Hound of the Baskervilles,3
user_275,The Girl with the Dragon Tattoo,5
user_37,Foundation,4
user_215,"Guns, Germs, and Steel",4
user_274,The Da Vinci Code,3
user_16,A Little Life,2
user_53,The Fellowship of the Ring,4
user_198,A Little Life,4
user_294,The Road,4
user_68,The Silence of the Lambs,3
user_340,A Little Life,3
user_145,Circe,3
user_199,Gone Girl,4
user_117,Wuthering Heights,3
user_171,Gone Girl,3
user_197,The Left Hand of Darkness,5
user_120,Pride and Prejudice,4
user_302,War and Peace,3
user_385,"Guns, Germs, and Steel",4
user_306,Educated,4
user_24,Wuthering Heights,3
user_118,The Great Gatsby,4
user_276,And Then There Were None,3
user_287,Crime and Punishment,4
user_164,The Name of the Wind,2
user_167,The Road,4
user_397,Great Expectations,3
user_218,The Kite Runner,4
user_25,Never Let Me Go,4
user_358,Pride and Prejudice,3
user_155,A Game of Thrones,5
user_219,Into Thin Air,2
user_379,And Then There Were None,4
user_189,The Immortal Life of Henrietta Lacks,2
user_272,Wuthering Heights,3
user_320,The Kite Runner,3
user_43,Rebecca,4
user_209,Foundation,2
user_190,Educated,3
user_183,The Fellowship of the Ring,4
user_389,The Name of the Wind,3
user_268,Rebecca,4
user_55,Great Expectations,5
user_387,Where the Crawdads Sing,4
user_211,The Kite Runner,4
user_34,A Game of Thrones,5
user_386,Where the Crawdads Sing,4
user_284,The Great Gatsby,4
user_275,"Thinking, Fast and Slow",3
user_197,Never Let Me Go,4
user_360,In Cold Blood,4
user_296,The Road,3
user_310,The Kite Runner,4
user_132,Jane Eyre,4
user_384,The Girl with the Dragon Tattoo,4
user_104,Rebecca,3
user_155,A Brief History of Time,3
user_255,Mistborn,3
user_343,Wuthering Heights,3
user_295,The Fellowship of the Ring,3
user_75,The Name of the Wind,3
user_350,Circe,4
user_308,The Silence of the Lambs,4
user_38,Gone Girl,4
user_93,Never Let Me Go,5
user_106,The Road,5
user_106,In Cold Blood,4
user_127,The Midnight Library,3
user_65,The Night Circus,2
user_301,Wuthering Heights,4
user_81,The Silence of the Lambs,4
user_353,The Name of the Wind,4
user_226,Crime and Punishment,3
user_110,The Hound of the Baskervilles,4
user_89,Rebecca,3
user_121,The Road,3
user_276,War and Peace,3
user_80,Ender's Game,3
user_385,"Thinking, Fast and Slow",3
user_67,Gone Girl,4
user_20,The Night Circus,2
user_161,The Midnight Library,2
user_275,Never Let Me Go,5
user_159,The Great Gatsby,3
user_314,Foundation,3
user_14,Ender's Game,3
user_386,A Brief History of Time,4
user_167,A Game of Thrones,5
user_264,The Da Vinci Code,3
user_185,The Silence of the Lambs,4
user_24,To Kill a Mockingbird,5
user_272,Gone Girl,4
user_319,The Left Hand of Darkness,5
user_296,The Name of the Wind,4
user_161,Into Thin Air,4
user_159,Normal People,3
user_328,Circe,4
user_38,A Game of Thrones,4
user_201,The Hound of the Baskervilles,4
user_120,The Name of the Wind,3
user_5,Wuthering Heights,3
user_183,A Brief History of Time,3
user_242,"Guns, Germs, and Steel",3
user_53,Ender's Game,3
user_397,Sapiens,4
user_363,The Immortal Life of Henrietta Lacks,4
user_109,War and Peace,4
user_318,The Immortal Life of Henrietta Lacks,3
user_32,Never Let Me Go,4
user_232,Educated,3
user_257,The Silence of the Lambs,4
user_16,And Then There Were None,3
user_281,The Night Circus,2
user_103,A Little Life,3
user_181,The Silence of the Lambs,2
user_266,Educated,3
user_335,The Da Vinci Code,3
user_29,Rebecca,3
user_171,The Girl with the Dragon Tattoo,4
user_50,The Midnight Library,3
user_131,The Great Gatsby,4
user_293,Crime and Punishment,3
user_43,Moby-Dick,5
user_373,The Great Gatsby,3
user_33,Wuthering Heights,2
user_215,A Brief History of Time,4
user_262,The Name of the Wind,4
user_158,The Night Circus,2
user_290,Jane Eyre,3
user_309,The Da Vinci Code,3
user_374,Normal People,3
user_109,Gone Girl,3
user_280,"Guns, Germs, and Steel",3
user_290,Never Let Me Go,3
user_285,Moby-Dick,4
user_308,The Road,3
user_344,A Brief History of Time,4
user_221,In Cold Blood,5
user_314,The Silence of the Lambs,4
user_196,A Little Life,3
user_266,The Da Vinci Code,3
user_153,A Brief History of Time,3
user_297,The Fellowship of the Ring,4
user_49,Beloved,4
user_27,And Then There Were None,3
user_229,Beloved,4
user_128,The Night Circus,2
user_356,The Girl with the Dragon Tattoo,3
user_222,Moby-Dick,4
user_73,A Brief History of Time,3
user_201,Great Expectations,3
user_192,The Great Gatsby,4
user_389,Normal People,3
user_363,Neuromancer,4
user_43,Wuthering Heights,4
user_384,Never Let Me Go,5
user_237,The Midnight Library,3
user_375,Where the Crawdads Sing,5
user_184,The Night Circus,3
user_83,The Kite Runner,3
user_182,The Midnight Library,4
user_296,Jane Eyre,4
user_384,Dune,5
user_169,The Da Vinci Code,3
user_376,Sapiens,3
user_7,The Midnight Library,4
user_182,War and Peace,5
user_84,The Midnight Library,2
user_367,Never Let Me Go,3
user_22,Dune,5
user_179,Ender's Game,3
user_7,The Road,4
user_106,Foundation,3
user_153,The Hound of the Baskervilles,4
user_334,Crime and Punishment,2
user_206,The Great Gatsby,2
user_397,The Left Hand of Darkness,5
user_82,Beloved,4
user_193,Normal People,4
user_133,Mistborn,3
user_293,The Road,4
user_8,Anna Karenina,4
user_176,Educated,4
user_171,"Thinking, Fast and Slow",3
user_135,Sapiens,4
user_113,"Thinking, Fast and Slow",5
user_392,In Cold Blood,5
user_280,The Girl with the Dragon Tattoo,5
user_36,Great Expectations,3
user_392,Rebecca,3
user_360,To Kill a Mockingbird,4
user_350,Anna Karenina,4
user_270,A Game of Thrones,5
user_101,The Hobbit,4
user_140,In Cold Blood,5
user_83,Beloved,3
user_200,"Guns, Germs, and Steel",3
user_152,The Fellowship of the Ring,3
user_10,Sapiens,3
user_311,"Guns, Germs, and Steel",3
user_13,The Midnight Library,3
user_133,Jane Eyre,3
user_43,Sapiens,3
user_190,The Wright Brothers,3
user_238,Into Thin Air,2
user_76,Neuromancer,3
user_175,The Kite Runner,2
user_52,Foundation,4
user_201,The Fellowship of the Ring,4
user_69,"Thinking, Fast and Slow",3
user_229,"Guns, Germs, and Steel",2
user_339,Dune,5
user_158,"Guns, Germs, and Steel",4
user_292,Sapiens,4
user_72,Beloved,3
user_343,Dune,4
user_349,The Midnight Library,1
user_300,The Hobbit,5
user_253,Beloved,4
user_21,The Da Vinci Code,2
user_128,A Little Life,3
user_112,Neuromancer,3
user_390,And Then There Were None,3
user_188,Where the Crawdads Sing,4
user_233,Gone Girl,4
user_351,"Guns, Germs, and Steel",4
user_59,Circe,3
user_168,A Little Life,3
user_315,Great Expectations,4
user_368,In Cold Blood,5
user_316,The Immortal Life of Henrietta Lacks,3
user_370,"Thinking, Fast and Slow",3
user_99,The Kite Runner,2
user_336,The Girl with the Dragon Tattoo,5
user_371,The Hobbit,3
user_34,Great Expectations,2
user_323,And Then There Were None,3
user_219,The Left Hand of Darkness,5
user_372,A Little Life,4
user_266,The Hound of the Baskervilles,3
user_322,Dune,5
user_283,"Guns, Germs, and Steel",3
user_203,In Cold Blood,5
user_94,Beloved,4
user_336,War and Peace,4
user_382,"Thinking, Fast and Slow",4
user_158,The Name of the Wind,4
user_229,The Girl with the Dragon Tattoo,5
user_248,The Wright Brothers,3
user_399,A Game of Thrones,4
user_86,Jane Eyre,5
user_69,Neuromancer,3
user_133,Pride and Prejudice,3
user_82,To Kill a Mockingbird,5
user_154,Circe,4
user_154,Educated,3
user_394,Circe,3
user_332,The Da Vinci Code,3
user_262,The Night Circus,2
user_240,Moby-Dick,4
user_327,A Brief History of Time,2
user_321,A Little Life,3
user_1,Pride and Prejudice,3
user_78,Pride and Prejudice,3
user_392,The Wright Brothers,3
user_246,Moby-Dick,5
user_136,Mistborn,4
user_271,The Silence of the Lambs,3
user_78,The Road,3
user_267,Pride and Prejudice,5
user_298,The Hound of the Baskervilles,4
user_224,Neuromancer,4
user_386,The Left Hand of Darkness,5
user_298,The Silence of the Lambs,5
user_126,Beloved,4
user_390,Anna Karenina,4
user_95,Jane Eyre,5
user_255,"Guns, Germs, and Steel",2
user_249,Normal People,2
user_293,The Fellowship of the Ring,4
user_291,Rebecca,3
user_141,The Silence of the Lambs,4
user_274,The Fellowship of the Ring,4
user_199,The Girl with the Dragon Tattoo,4
user_332,Rebecca,3
user_29,The Name of the Wind,2
user_142,Anna Karenina,4
user_130,The Name of the Wind,3
user_246,Sapiens,3
user_109,Normal People,4
user_308,Great Expectations,3
user_2,Rebecca,3
user_177,Crime and Punishment,2
user_282,Jane Eyre,3
user_63,The Midnight Library,2
user_282,The Midnight Library,4
user_108,The Road,3
user_59,Foundation,3
user_93,"Guns, Germs, and Steel",3
user_44,The Great Gatsby,4
user_297,The Kite Runner,4
user_186,Ender's Game,3
user_279,The Kite Runner,2
user_62,Anna Karenina,4
user_251,Normal People,3
user_328,Gone Girl,4
user_208,Into Thin Air,4
user_324,Educated,4
user_332,The Night Circus,2
user_137,Where the Crawdads Sing,4
user_52,Wuthering Heights,4
user_263,A Game of Thrones,5
user_346,Pride and Prejudice,4
user_353,Sapiens,4
user_353,The Kite Runner,3
user_308,"Guns, Germs, and Steel",2
user_272,The Road,4
user_51,Beloved,3
user_343,The Hobbit,5
user_297,The Da Vinci Code,2
user_315,Rebecca,3
user_319,Never Let Me Go,4
user_217,In Cold Blood,4
user_292,Pride and Prejudice,3
user_177,The Fellowship of the Ring,4
user_344,Normal People,4
user_254,Crime and Punishment,3
user_181,The Da Vinci Code,4
user_147,Normal People,3
user_214,Anna Karenina,4
user_19,Rebecca,3
user_55,Pride and Prejudice,5
user_245,Never Let Me Go,5
user_116,The Name of the Wind,4
user_293,And Then There Were None,4
user_339,The Name of the Wind,4
user_169,The Night Circus,3
user_244,And Then There Were None,3
user_133,The Hobbit,3
user_202,The Da Vinci Code,3
user_37,The Hound of the Baskervilles,3
user_195,The Girl with the Dragon Tattoo,5
user_252,Where the Crawdads Sing,4
user_169,The Girl with the Dragon Tattoo,4
user_326,Mistborn,3
user_1,Beloved,5
user_250,A Little Life,2
user_320,The Da Vinci Code,4
user_22,Mistborn,4
user_259,War and Peace,2
user_43,The Fellowship of the Ring,4
user_89,Mistborn,5
user_312,War and Peace,3
user_74,Pride and Prejudice,5
user_55,The Fellowship of the Ring,4
user_144,Moby-Dick,3
user_380,To Kill a Mockingbird,4
user_189,The Wright Brothers,2
user_5,In Cold Blood,4
user_286,Normal People,3
user_292,The Da Vinci Code,3
user_349,"Thinking, Fast and Slow",3
user_219,Educated,5
user_251,The Night Circus,3
user_40,"Guns, Germs, and Steel",3
user_159,The Name of the Wind,3
user_55,The Name of the Wind,2
user_216,Great Expectations,3
user_398,Where the Crawdads Sing,4
user_41,Never Let Me Go,4
user_307,The Da Vinci Code,4
user_77,Sapiens,3
user_219,Mistborn,4
user_331,The Name of the Wind,2
user_115,Into Thin Air,3
user_56,Anna Karenina,4
user_378,Beloved,4
user_247,The Hobbit,3
user_216,Into Thin Air,2
user_289,"Guns, Germs, and Steel",3
user_105,The Da Vinci Code,2
user_378,The Girl with the Dragon Tattoo,3
user_217,Where the Crawdads Sing,3
user_353,The Girl with the Dragon Tattoo,5
user_23,The Left Hand of Darkness,5
user_150,Anna Karenina,3
user_373,Pride and Prejudice,3
user_209,The Girl with the Dragon Tattoo,4
user_79,Moby-Dick,5
user_208,The Road,4
user_355,"Thinking, Fast and Slow",3
user_226,Dune,5
user_227,The Immortal Life of Henrietta Lacks,5
user_103,The Wright Brothers,5
user_230,Circe,3
user_34,Dune,5
user_333,The Hobbit,4
user_128,Neuromancer,3
user_335,Circe,3
user_210,The Girl with the Dragon Tattoo,4
user_102,The Night Circus,3
user_211,Mistborn,3
user_149,Foundation,4
user_226,In Cold Blood,3
user_295,Into Thin Air,2
user_280,The Hobbit,4
user_355,Into Thin Air,4
user_197,Circe,4
user_52,To Kill a Mockingbird,4
user_357,Gone Girl,2
user_111,Where the Crawdads Sing,4
user_75,The Great Gatsby,3
user_145,The Fellowship of the Ring,3
user_310,Sapiens,3
user_237,The Great Gatsby,3
user_275,Beloved,4
user_123,Normal People,4
user_199,Moby-Dick,5
user_220,Where the Crawdads Sing,4
user_317,"Guns, Germs, and Steel",3
user_394,Great Expectations,3
user_90,Dune,5
user_68,Never Let Me Go,3
user_344,"Thinking, Fast and Slow",3
user_7,Pride and Prejudice,5
user_59,The Left Hand of Darkness,5
user_98,And Then There Were None,2
user_217,Ender's Game,4
user_121,Circe,3
user_142,The Silence of the Lambs,3
user_112,Dune,3
user_36,Neuromancer,3
user_88,Pride and Prejudice,4
user_52,In Cold Blood,4
user_376,A Little Life,4
user_103,The Fellowship of the Ring,5
user_312,The Left Hand of Darkness,4
user_156,Never Let Me Go,4
user_93,Great Expectations,4
user_372,Ender's Game,3
user_229,Circe,3
user_40,Rebecca,4
user_394,Where the Crawdads Sing,5
user_151,The Kite Runner,4
user_19,Mistborn,2
user_171,Pride and Prejudice,5
user_89,The Night Circus,4
user_80,Pride and Prejudice,4
user_253,The Left Hand of Darkness,4
user_128,Wuthering Heights,2
user_50,Into Thin Air,3
user_289,And Then There Were None,2
user_309,Circe,4
user_98,In Cold Blood,3
user_228,Rebecca,3
user_397,The Great Gatsby,4
user_55,Dune,5
user_117,The Immortal Life of Henrietta Lacks,3
user_300,Dune,5
user_205,Rebecca,4
user_358,"Guns, Germs, and Steel",3
user_309,Normal People,2
user_305,Into Thin Air,4
user_367,The Da Vinci Code,3
user_382,Foundation,3
user_72,Never Let Me Go,3
user_185,Rebecca,3
user_123,Never Let Me Go,3
user_197,"Guns, Germs, and Steel",4
user_160,Rebecca,2
user_238,Neuromancer,3
user_325,The Girl with the Dragon Tattoo,4
user_2,Normal People,4
user_310,Where the Crawdads Sing,4
user_88,Dune,5
user_36,Beloved,4
user_229,Mistborn,2
user_347,Beloved,5
user_221,To Kill a Mockingbird,4
user_143,Mistborn,4
user_182,The Night Circus,2
user_3,The Great Gatsby,2
user_208,Rebecca,2
user_11,Foundation,4
user_147,Where the Crawdads Sing,4
user_291,Dune,5
user_352,A Game of Thrones,5
user_110,The Girl with the Dragon Tattoo,4
user_305,Anna Karenina,4
user_244,A Brief History of Time,4
user_97,Into Thin Air,4
user_381,The Hound of the Baskervilles,3
user_308,Educated,4
user_229,Anna Karenina,4
user_158,Dune,5
user_241,War and Peace,5
user_283,Neuromancer,3
user_272,Ender's Game,4
user_373,The Immortal Life of Henrietta Lacks,4
user_272,Rebecca,4
user_321,Neuromancer,4
user_247,Neuromancer,3
user_77,The Left Hand of Darkness,5
user_368,A Game of Thrones,5
user_257,The Midnight Library,4
user_51,Anna Karenina,4
user_72,"Guns, Germs, and Steel",3
user_274,Jane Eyre,4
user_138,The Hobbit,5
user_178,Gone Girl,3
user_276,Foundation,4
user_306,Jane Eyre,4
user_332,Crime and Punishment,4
user_260,Rebecca,3
user_26,Anna Karenina,4
user_132,Into Thin Air,4
user_356,Normal People,2
user_395,"Thinking, Fast and Slow",3
user_117,Neuromancer,3
user_183,The Hobbit,4
user_341,To Kill a Mockingbird,4
user_69,Foundation,3
user_35,The Da Vinci Code,3
user_248,Normal People,3
user_23,The Night Circus,3
user_62,A Little Life,4
user_30,The Girl with the Dragon Tattoo,3
user_91,Crime and Punishment,4
user_215,The Night Circus,3
user_360,War and Peace,4
user_145,The Kite Runner,3
user_184,Rebecca,3
user_284,War and Peace,4
user_338,The Da Vinci Code,3
user_256,Ender's Game,4
user_136,The Hobbit,4
user_272,Where the Crawdads Sing,5
user_295,Jane Eyre,4
user_143,A Game of Thrones,5
user_15,Where the Crawdads Sing,5
user_307,The Name of the Wind,3
user_367,Great Expectations,3
user_206,Moby-Dick,3
user_96,A Game of Thrones,5
user_202,Crime and Punishment,4
user_81,Gone Girl,3
user_281,Anna Karenina,3
user_84,Neuromancer,4
user_358,A Little Life,3
user_359,"Guns, Germs, and Steel",2
user_300,Where the Crawdads Sing,5
user_305,Foundation,3
user_383,Crime and Punishment,3
user_224,To Kill a Mockingbird,5
user_320,Ender's Game,2
user_247,The Name of the Wind,1
user_123,Mistborn,3
user_318,Sapiens,3
user_190,A Little Life,3
user_216,The Fellowship of the Ring,4
user_349,Mistborn,3
user_289,Educated,4
user_151,A Brief History of Time,4
user_141,The Immortal Life of Henrietta Lacks,3
user_303,Neuromancer,4
user_138,The Hound of the Baskervilles,3
user_141,Jane Eyre,4
user_93,The Road,4
user_211,Anna Karenina,5
user_69,The Night Circus,4
user_122,Rebecca,4
user_21,Anna Karenina,3
user_225,The Wright Brothers,3
user_66,Where the Crawdads Sing,4
user_110,War and Peace,4
user_333,Pride and Prejudice,4
user_254,Educated,4
user_8,The Girl with the Dragon Tattoo,2
user_296,The Great Gatsby,4
user_362,Mistborn,3
user_5,And Then There Were None,3
user_308,Never Let Me Go,5
user_398,The Left Hand of Darkness,4
user_184,In Cold Blood,4
user_346,Gone Girl,3
user_134,The Da Vinci Code,4
user_367,Sapiens,3
user_388,"Guns, Germs, and Steel",4
user_73,Rebecca,3
user_375,In Cold Blood,5
user_323,Mistborn,4
user_56,Never Let Me Go,4
user_253,Rebecca,3
user_152,The Hobbit,4
user_111,The Immortal Life of Henrietta Lacks,4
user_5,The Wright Brothers,3
user_115,The Hobbit,4
user_94,Crime and Punishment,3
user_234,The Girl with the Dragon Tattoo,4
user_54,Mistborn,3
